0.588000	1.800384	0.800384
0.589000	1.802185	0.802185
0.590000	1.803988	0.803988
0.591000	1.805793	0.805793
0.592000	1.807600	0.807600
0.593000	1.809409	0.809408
0.594000	1.811219	0.811219
0.595000	1.813031	0.813031
0.596000	1.814845	0.814845
0.597000	1.816661	0.816661
0.598000	1.818478	0.818478
0.599000	1.820298	0.820298
0.600000	1.822119	0.822119
0.601000	1.823942	0.823942
0.602000	1.825767	0.825767
0.603000	1.827593	0.827593
0.604000	1.829422	0.829422
0.605000	1.831252	0.831252
0.606000	1.833084	0.833084
0.607000	1.834918	0.834918
0.608000	1.836754	0.836754
0.609000	1.838592	0.838592
0.610000	1.840431	0.840431
0.611000	1.842273	0.842273
0.612000	1.844116	0.844116
0.613000	1.845961	0.845961
0.614000	1.847808	0.847808
0.615000	1.849657	0.849657
0.616000	1.851507	0.851507
0.617000	1.853360	0.853360
0.618000	1.855214	0.855214
0.619000	1.857070	0.857070
0.620000	1.858928	0.858928
0.621000	1.860788	0.860788
0.622000	1.862650	0.862650
0.623000	1.864513	0.864513
0.624000	1.866379	0.866379
0.625000	1.868246	0.868246
0.626000	1.870115	0.870115
0.627000	1.871986	0.871986
0.628000	1.873859	0.873859
0.629000	1.875734	0.875734
0.630000	1.877611	0.877611
0.631000	1.879489	0.879489
0.632000	1.881370	0.881370
0.633000	1.883252	0.883252
0.634000	1.885136	0.885136
0.635000	1.887022	0.887022
0.636000	1.888910	0.888910
0.637000	1.890800	0.890800
0.638000	1.892692	0.892692
0.639000	1.894585	0.894585
0.640000	1.896481	0.896481
0.641000	1.898378	0.898378
0.642000	1.900278	0.900278
0.643000	1.902179	0.902179
0.644000	1.904082	0.904082
0.645000	1.905987	0.905987
0.646000	1.907894	0.907894
0.647000	1.909803	0.909803
0.648000	1.911714	0.911714
0.649000	1.913626	0.913626
0.650000	1.915541	0.915541
0.651000	1.917457	0.917457
0.652000	1.919376	0.919376
0.653000	1.921296	0.921296
0.654000	1.923218	0.923218
0.655000	1.925143	0.925142
0.656000	1.927069	0.927069
0.657000	1.928997	0.928997
0.658000	1.930927	0.930927
0.659000	1.932859	0.932858
0.660000	1.934792	0.934792
0.661000	1.936728	0.936728
0.662000	1.938666	0.938666
0.663000	1.940605	0.940605
0.664000	1.942547	0.942547
0.665000	1.944491	0.944490
0.666000	1.946436	0.946436
0.667000	1.948383	0.948383
0.668000	1.950333	0.950333
0.669000	1.952284	0.952284
0.670000	1.954237	0.954237
0.671000	1.956193	0.956192
0.672000	1.958150	0.958150
0.673000	1.960109	0.960109
0.674000	1.962070	0.962070
0.675000	1.964033	0.964033
0.676000	1.965998	0.965998
0.677000	1.967965	0.967965
0.678000	1.969934	0.969934
0.679000	1.971905	0.971905
0.680000	1.973878	0.973878
0.681000	1.975853	0.975853
0.682000	1.977829	0.977829
0.683000	1.979808	0.979808
0.684000	1.981789	0.981789
0.685000	1.983772	0.983772
0.686000	1.985757	0.985757
0.687000	1.987743	0.987743
0.688000	1.989732	0.989732
0.689000	1.991723	0.991723
0.690000	1.993716	0.993715
0.691000	1.995710	0.995710
0.692000	1.997707	0.997707
0.693000	1.999706	0.999706
0.694000	2.001706	1.001706
0.695000	2.003709	1.003709
0.696000	2.005714	1.005714
0.697000	2.007721	1.007720
0.698000	2.009729	1.009729
0.699000	2.011740	1.011740
0.700000	2.013753	1.013753
0.701000	2.015767	1.015767
0.702000	2.017784	1.017784
0.703000	2.019803	1.019803
0.704000	2.021824	1.021824
0.705000	2.023847	1.023847
0.706000	2.025872	1.025872
0.707000	2.027898	1.027898
0.708000	2.029927	1.029927
0.709000	2.031958	1.031958
0.710000	2.033991	1.033991
0.711000	2.036026	1.036026
0.712000	2.038063	1.038063
0.713000	2.040102	1.040102
0.714000	2.042144	1.042143
0.715000	2.044187	1.044187
0.716000	2.046232	1.046232
0.717000	2.048279	1.048279
0.718000	2.050328	1.050328
0.719000	2.052380	1.052380
0.720000	2.054433	1.054433
0.721000	2.056489	1.056489
0.722000	2.058546	1.058546
0.723000	2.060606	1.060606
0.724000	2.062667	1.062667
0.725000	2.064731	1.064731
0.726000	2.066797	1.066797
0.727000	2.068865	1.068865
0.728000	2.070935	1.070935
0.729000	2.073007	1.073007
0.730000	2.075081	1.075081
0.731000	2.077157	1.077157
0.732000	2.079235	1.079235
0.733000	2.081315	1.081315
0.734000	2.083398	1.083398
0.735000	2.085482	1.085482
0.736000	2.087569	1.087568
0.737000	2.089657	1.089657
0.738000	2.091748	1.091748
0.739000	2.093841	1.093841
0.740000	2.095936	1.095935
0.741000	2.098032	1.098032
0.742000	2.100132	1.100132
0.743000	2.102233	1.102233
0.744000	2.104336	1.104336
0.745000	2.106441	1.106441
0.746000	2.108549	1.108549
0.747000	2.110659	1.110658
0.748000	2.112770	1.112770
0.749000	2.114884	1.114884
0.750000	2.117000	1.117000
0.751000	2.119118	1.119118
0.752000	2.121238	1.121238
0.753000	2.123361	1.123361
0.754000	2.125485	1.125485
0.755000	2.127612	1.127611
0.756000	2.129740	1.129740
0.757000	2.131871	1.131871
0.758000	2.134004	1.134004
0.759000	2.136139	1.136139
0.760000	2.138276	1.138276
0.761000	2.140416	1.140416
0.762000	2.142557	1.142557
0.763000	2.144701	1.144701
0.764000	2.146846	1.146846
0.765000	2.148994	1.148994
0.766000	2.151144	1.151144
0.767000	2.153297	1.153297
0.768000	2.155451	1.155451
0.769000	2.157608	1.157608
0.770000	2.159766	1.159766
0.771000	2.161927	1.161927
0.772000	2.164090	1.164090
0.773000	2.166255	1.166255
0.774000	2.168423	1.168423
0.775000	2.170592	1.170592
0.776000	2.172764	1.172764
0.777000	2.174938	1.174938
0.778000	2.177114	1.177114
0.779000	2.179292	1.179292
0.780000	2.181472	1.181472
0.781000	2.183655	1.183655
0.782000	2.185840	1.185840
0.783000	2.188027	1.188026
0.784000	2.190216	1.190216
0.785000	2.192407	1.192407
0.786000	2.194600	1.194600
0.787000	2.196796	1.196796
0.788000	2.198994	1.198994
0.789000	2.201194	1.201194
0.790000	2.203396	1.203396
0.791000	2.205601	1.205601
0.792000	2.207808	1.207808
0.793000	2.210017	1.210016
0.794000	2.212228	1.212228
0.795000	2.214441	1.214441
0.796000	2.216657	1.216656
0.797000	2.218874	1.218874
0.798000	2.221094	1.221094
0.799000	2.223316	1.223316
0.800000	2.225541	1.225541
0.801000	2.227768	1.227768
0.802000	2.229996	1.229996
0.803000	2.232228	1.232228
0.804000	2.234461	1.234461
0.805000	2.236696	1.236696
0.806000	2.238934	1.238934
0.807000	2.241174	1.241174
0.808000	2.243417	1.243417
0.809000	2.245661	1.245661
0.810000	2.247908	1.247908
0.811000	2.250157	1.250157
0.812000	2.252408	1.252408
0.813000	2.254662	1.254662
0.814000	2.256918	1.256918
0.815000	2.259176	1.259176
0.816000	2.261436	1.261436
0.817000	2.263699	1.263698
0.818000	2.265963	1.265963
0.819000	2.268230	1.268230
0.820000	2.270500	1.270500
0.821000	2.272771	1.272771
0.822000	2.275045	1.275045
0.823000	2.277322	1.277322
0.824000	2.279600	1.279600
0.825000	2.281881	1.281881
0.826000	2.284164	1.284164
0.827000	2.286449	1.286449
0.828000	2.288737	1.288737
0.829000	2.291027	1.291027
0.830000	2.293319	1.293319
0.831000	2.295613	1.295613
0.832000	2.297910	1.297910
0.833000	2.300209	1.300209
0.834000	2.302510	1.302510
0.835000	2.304814	1.304814
0.836000	2.307120	1.307120
0.837000	2.309428	1.309428
0.838000	2.311739	1.311739
0.839000	2.314052	1.314052
0.840000	2.316367	1.316367
